Date,Customer_ID,Product_ID,Quantity,Unit_Price,Sales_Revenue,Product_Description,Product_Category,Product_Line,Raw_Material,Region,Latitude,Longitude
20230624,53,371,3,34.17,102.51,Coats,Sports,Trousers,Wool,Winchester,50.4335225,131.586352
20240112,85,333,6,49.82,298.92,Sweats,Sports,Leathers,Cotton,Wakefield,57.5930395,13.964528
20231225,12,201,3,83.88,251.64,Formal Shirts,Womenswear,Trousers,Cashmere,Truro,-61.783968,-171.012202
20231013,33,225,1,23.46,23.46,Ties,Womenswear,Trousers,Leather,Worcester,51.0638795,-87.811075
20230715,87,235,1,32.92,32.92,Pants,Menswear,Tops,Polyester,Worcester,12.335717,139.367638
20230906,74,308,1,13.44,13.44,Formal Shirts,Sports,Tops,Polyester,Wells,89.7129635,3.211561
20240110,29,377,5,17.79,88.95,Coats,Sports,Trousers,Cashmere,York,89.0195835,52.104310
20230928,35,296,6,15.88,95.28,Knitwear,Sports,Shoes,Leather,Wakefield,22.5123525,38.855076
20231024,76,355,5,82.08,410.4,Knitwear,Accessories,Trousers,Polyester,Wells,13.501800,-66.844039
20230627,82,388,6,47.35,284.1,Knitwear,Womenswear,Tops,Polyester,York,72.0518295,41.740428
20240529,6,323,10,36.74,367.4,Shorts,Womenswear,Trousers,Wool,Winchester,81.102435,-22.270163
20231224,14,288,6,97.44,584.64,Knitwear,Sports,Leathers,Wool,Wells,34.967606,37.979751
20230820,14,275,4,60.31,241.24,Pants,Menswear,Leathers,Cashmere,Winchester,-79.153292,163.108254
20240414,36,268,3,21.77,65.31,Formal Shirts,Womenswear,Trousers,Cashmere,Truro,-57.9901165,157.052340
20231026,61,313,5,33.54,167.7,Coats,Menswear,Leathers,Leather,Wells,-84.863196,121.894060
20240329,40,259,6,98.64,591.84,Tshirts,Sports,Tops,Cashmere,Truro,70.712605,69.605058
20240409,31,294,4,14.05,56.2,Ties,Menswear,Tops,Wool,Wells,-8.399072,94.028314
20231216,22,242,3,40.26,120.78,Ties,Sports,Trousers,Polyester,Truro,-29.1899695,95.081857
20240111,55,315,3,41.47,124.41,GolfShoes,Accessories,Leathers,Cashmere,Wells,-67.9838045,-127.865229
20231122,43,252,4,26.37,105.48,Pants,Menswear,Leathers,Leather,Wells,32.2851755,-47.230833
20240216,95,255,8,96.58,772.64,Jeans,Sports,Leathers,Cashmere,Winchester,68.3489135,-150.756281
20240521,18,343,3,38.36,115.08,Tshirts,Sports,Leathers,Fabrics,Wells,-50.2929745,-147.469865
20240215,74,342,2,28.48,56.96,Formal Shirts,Sports,Trousers,Cotton,Winchester,-61.0343855,162.990051
20240206,52,392,9,11.31,101.79,Suits,Womenswear,Tops,Fabrics,Wakefield,1.885490,-15.208538
20240228,84,398,1,46.94,46.94,Formal Shirts,Menswear,Tops,Cotton,Worcester,4.9882375,-66.833989
20240606,28,306,9,64.43,579.87,Formal Shirts,Womenswear,Trousers,Leather,Wakefield,55.1415815,-51.992592
20230916,63,267,6,67.17,403.02,Shorts,Womenswear,Tops,Leather,Wells,55.1469325,-17.111755
20231103,62,350,1,47.22,47.22,Knitwear,Menswear,Leathers,Cotton,Winchester,-40.3981055,-151.845148
20231020,41,216,5,57.68,288.4,Pyjamas,Accessories,Shoes,Leather,York,-4.808116,-3.869965
20230718,60,367,4,38.63,154.52,Pyjamas,Womenswear,Shoes,Wool,York,-7.6696585,-9.480956
20230923,30,346,5,56.44,282.2,Tshirts,Menswear,Leathers,Cotton,Winchester,45.572866,-61.086803
20231026,14,283,9,65.32,587.88,Pyjamas,Womenswear,Trousers,Polyester,Wakefield,5.0547695,81.931520
20231017,72,265,10,96.53,965.3,Underwear,Womenswear,Trousers,Leather,Winchester,25.411347,-77.279431
20231026,91,398,4,46.94,187.76,Polo Shirts,Accessories,Leathers,Polyester,York,7.5567135,-120.540612
20240422,92,373,5,11.05,55.25,Cycling Jerseys,Womenswear,Trousers,Wool,Truro,-23.808509,-49.190627
20230913,98,328,3,10.23,30.69,Shorts,Accessories,Tops,Wool,Wells,-32.0170045,-88.520487
20240119,38,243,1,40.51,40.51,Coats,Menswear,Trousers,Wool,York,53.852356,110.723914
20240531,2,267,7,87.17,610.19,Casual Shirts,Accessories,Tops,Cotton,Wells,62.171184,99.005081
20240130,18,287,4,75.72,302.88,Knitwear,Womenswear,Leathers,Fabrics,Wakefield,45.631976,162.788723
20231028,24,369,5,36.53,182.65,Pants,Menswear,Leathers,Cashmere,Winchester,45.1682535,13.221455
20240315,49,219,7,92.59,648.13,Pyjamas,Sports,Trousers,Fabrics,Worcester,-20.4673575,50.566129
20240311,25,269,1,64.22,64.22,Formal Shirts,Menswear,Shoes,Cotton,Wakefield,13.287054,-129.710037
20240210,88,229,1,76.48,76.48,Casual Shirts,Womenswear,Tops,Fabrics,Winchester,-9.501442,44.193885
20240416,31,205,7,45.02,315.14,Formal Shirts,Accessories,Tops,Wool,Truro,-75.1548775,60.818799
20240208,41,220,7,98.11,686.77,Suits,Menswear,Trousers,Fabrics,Truro,44.574469,141.520091
20230813,27,255,8,22.11,176.88,Formal Shirts,Womenswear,Tops,Leather,Wakefield,24.7794845,-26.475158
20231021,27,243,4,93.59,374.36,Casual Shirts,Womenswear,Shoes,Cashmere,Winchester,50.081556,-86.421944
20240207,78,317,5,34.75,173.75,Formal Shirts,Menswear,Leathers,Cashmere,Wells,56.167153,86.920003
20230903,37,246,2,94.26,188.52,Suits,Sports,Leathers,Polyester,Worcester,11.3591755,-20.110457
20240116,9,327,9,16.65,149.85,Dress,Womenswear,Trousers,Wool,Wakefield,42.5889685,-150.604830
20240427,34,335,8,96.05,768.4,Jeans,Menswear,Shoes,Leather,Truro,82.8746925,60.214909
20230629,29,394,6,41.67,250.02,Polo Shirts,Womenswear,Leathers,Fabrics,York,-7.8744145,-151.486070
20240205,12,335,5,63.63,318.15,Polo Shirts,Sports,Leathers,Cashmere,Wakefield,47.1720115,29.081697
20240204,82,203,4,58.45,233.8,Knitwear,Sports,Tops,Fabrics,York,-65.740451,60.637335
20240318,89,245,9,15.64,140.76,Jeans,Sports,Leathers,Wool,Wells,37.9528475,-107.914642
20231121,4,347,9,42.79,385.11,Underwear,Sports,Tops,Leather,Worcester,67.2019185,33.796443
20231119,4,248,8,48.74,389.92,Belts,Accessories,Shoes,Cotton,Wakefield,-13.4519855,165.880170
20231226,73,267,3,41.88,125.64,Formal Shirts,Sports,Leathers,Polyester,Worcester,-78.8727845,-102.097931
20240608,87,358,1,46.81,46.81,Jeans,Menswear,Leathers,Leather,Wakefield,48.8253235,101.747878
20230914,98,310,3,13.96,41.88,Suits,Sports,Trousers,Leather,Wells,62.213465,-163.139158
20240103,54,249,3,92.58,277.74,GolfShoes,Accessories,Tops,Cashmere,Worcester,56.4879345,-95.755747
20240118,92,298,10,21.03,210.3,Ties,Womenswear,Tops,Leather,Wells,-87.331533,139.118963
20231027,91,367,8,29.72,237.76,Sweats,Sports,Tops,Fabrics,Truro,-72.9475605,83.717778
20231104,71,230,7,70.29,492.03,Pants,Menswear,Trousers,Cashmere,Wakefield,41.567047,-47.486081
20240319,57,230,4,19.67,78.68,Ties,Accessories,Leathers,Cashmere,Wells,-19.2279105,143.059289
20230815,94,201,1,51.45,51.45,Formal Shirts,Womenswear,Leathers,Wool,Truro,48.1991865,-43.069770
20230703,25,381,8,37.45,299.6,Knitwear,Sports,Leathers,Leather,Worcester,-19.6988215,-15.779907
20240515,29,361,3,13.01,39.03,Shorts,Womenswear,Leathers,Fabrics,Wakefield,-87.380052,-18.010576
20231125,52,389,9,50.22,451.98,Polo Shirts,Accessories,Leathers,Wool,York,-41.966189,53.075779
20230713,28,337,6,98.19,589.14,Dress,Womenswear,Tops,Cotton,Worcester,85.406618,144.241698
20240401,64,379,3,71.72,215.16,Shorts,Menswear,Trousers,Cashmere,Wakefield,83.547975,-17.613534
20230829,8,320,10,83.12,831.2,Knitwear,Menswear,Shoes,Leather,Winchester,-45.256662,175.510091
20231216,32,226,4,59.08,236.32,Knitwear,Sports,Shoes,Leather,Worcester,-64.7819945,107.999500
20231128,92,382,9,97.32,875.88,Pyjamas,Accessories,Shoes,Polyester,Truro,-87.2355545,-143.600866
20230830,87,207,9,24.0,216.0,Suits,Sports,Trousers,Leather,York,16.097985,132.425994
20240105,34,373,1,89.25,89.25,Knitwear,Womenswear,Leathers,Polyester,Truro,9.7637285,49.800314
20231031,84,258,1,84.99,84.99,Dress,Sports,Leathers,Wool,Wells,-34.130544,-127.733359
20230810,52,328,7,59.47,416.29,Tshirts,Accessories,Tops,Leather,Wakefield,27.803293,-164.024887
20230627,20,344,7,25.3,177.1,Sweats,Accessories,Tops,Leather,Winchester,45.5211135,-95.560059
20240423,87,331,1,13.47,13.47,Shorts,Womenswear,Trousers,Leather,York,35.805218,83.217979
20230909,10,344,3,69.31,207.93,Underwear,Accessories,Leathers,Cotton,York,32.0381605,-28.495988
20231218,19,245,5,61.95,309.75,Formal Shirts,Menswear,Trousers,Fabrics,Worcester,-39.896331,-74.800714
20240128,77,302,1,53.65,53.65,Shorts,Sports,Leathers,Fabrics,Wakefield,-9.6400245,8.211251
20230803,92,217,4,68.44,273.76,Pants,Sports,Trousers,Wool,Wakefield,-16.407194,-156.417040
20231012,23,364,9,97.61,878.49,Knitwear,Womenswear,Leathers,Cashmere,Wakefield,29.121402,-62.669491
20240402,83,337,2,22.24,44.48,Underwear,Accessories,Tops,Cotton,Truro,-59.792270,-172.668142
20231128,2,375,3,19.98,59.94,GolfShoes,Sports,Trousers,Cotton,Worcester,-40.307569,75.557874
20240506,44,289,8,40.54,324.32,Polo Shirts,Womenswear,Shoes,Cotton,Wells,54.160149,-12.580213
20230701,55,326,9,99.52,895.68,Casual Shirts,Menswear,Leathers,Cotton,Winchester,-21.5396955,64.477243
20231112,32,252,1,79.09,79.09,Formal Shirts,Womenswear,Shoes,Leather,Winchester,-6.711117,-176.602063
20240606,29,354,6,45.3,271.8,Formal Shirts,Accessories,Leathers,Cashmere,Worcester,43.3301665,-102.075829
20230624,87,346,5,50.39,251.95,Shorts,Menswear,Shoes,Cotton,York,-58.898395,-136.802188
20240207,25,300,10,67.62,676.2,Pants,Sports,Shoes,Polyester,York,-73.4009635,-75.022607
20240611,18,341,10,43.74,437.4,Sweats,Sports,Trousers,Cotton,Wells,34.646522,-97.017475
20230808,56,400,1,50.03,50.03,Casual Shirts,Sports,Leathers,Cotton,Winchester,23.1118775,-12.173788
20230813,83,392,9,19.48,175.32,Formal Shirts,Sports,Trousers,Fabrics,Worcester,63.1841295,-82.034474
20240506,98,271,10,58.38,583.8,GolfShoes,Sports,Shoes,Leather,Winchester,-26.7742845,-19.632809
20240505,15,282,1,64.55,64.55,Dress,Menswear,Shoes,Polyester,Wakefield,34.523951,-90.762606
20230618,1,276,7,88.37,618.59,Pants,Accessories,Leathers,Cashmere,Winchester,31.5881935,61.751060
20240115,7,370,6,17.63,105.78,Dress,Womenswear,Shoes,Leather,Wakefield,14.117435,-110.339485
20231219,27,270,6,82.13,492.78,Coats,Womenswear,Tops,Wool,Wakefield,-49.449773,75.693808
20240214,83,289,10,41.75,417.5,Dress,Womenswear,Leathers,Wool,Winchester,48.3202365,167.689809
20240407,96,256,9,99.12,892.08,Polo Shirts,Sports,Shoes,Polyester,Winchester,17.5243495,54.031958
20240526,86,285,4,53.82,215.28,Formal Shirts,Womenswear,Trousers,Cotton,Wells,89.915276,-102.553013
20231119,84,285,3,60.72,182.16,Pants,Menswear,Tops,Cashmere,York,-66.083663,12.551871
20230727,18,332,9,70.15,631.35,Coats,Accessories,Leathers,Cotton,Winchester,58.1132605,-72.537701
20240214,4,281,3,51.23,153.69,Suits,Accessories,Trousers,Wool,Winchester,-77.515138,-54.581678
20240209,74,398,10,54.05,540.5,Formal Shirts,Sports,Trousers,Polyester,Winchester,-79.669718,-152.858632
20240324,17,211,1,27.56,27.56,Formal Shirts,Accessories,Trousers,Cashmere,York,-22.279184,70.608821
20230822,7,349,4,45.04,180.16,Cycling Jerseys,Accessories,Shoes,Polyester,Wells,21.168718,-174.449124
20240526,51,237,5,62.94,314.7,Pants,Sports,Tops,Fabrics,York,-2.522961,174.172769
20240331,34,329,6,37.49,224.94,Casual Shirts,Menswear,Trousers,Leather,Worcester,50.600434,-167.857964
20240402,74,395,7,87.23,610.61,Shorts,Sports,Shoes,Cashmere,Worcester,68.106055,98.718455
20240317,72,217,5,86.7,433.5,Coats,Accessories,Shoes,Fabrics,Worcester,67.8544295,59.847753
20231222,49,223,6,71.49,428.94,Dress,Menswear,Tops,Wool,Wakefield,-9.4966685,-179.244387
20231005,16,256,6,65.1,390.6,Cycling Jerseys,Menswear,Leathers,Cashmere,York,88.0120805,-30.330597
20231026,3,246,8,36.08,288.64,Casual Shirts,Accessories,Trousers,Polyester,Truro,76.0411305,174.409609
20240305,5,275,8,76.25,610.0,Coats,Sports,Shoes,Cotton,Wakefield,-44.7630235,-94.396368
20240529,79,292,6,78.7,472.2,Knitwear,Menswear,Tops,Cotton,Winchester,-24.025406,-8.399688
20240605,85,362,8,87.77,702.16,Dress,Sports,Leathers,Cotton,York,72.367816,153.571148
20240303,10,381,3,73.14,219.42,Pants,Accessories,Shoes,Cashmere,Wells,-34.6128465,94.132732
20230920,98,204,6,13.46,80.76,Dress,Sports,Trousers,Polyester,Wakefield,50.8748915,14.939203
20231009,16,393,4,72.72,290.88,Dress,Accessories,Leathers,Polyester,Winchester,2.921941,-134.367367
20230807,80,322,1,29.16,29.16,Underwear,Womenswear,Trousers,Leather,Worcester,64.772891,-29.882434
20230723,62,231,2,79.8,159.6,Pants,Womenswear,Leathers,Leather,Worcester,16.6336645,103.908169
20240321,85,314,5,35.57,177.85,Knitwear,Womenswear,Shoes,Wool,Worcester,-14.098594,-45.230324
20230819,6,372,7,16.82,117.74,Pants,Menswear,Leathers,Leather,Truro,-13.0944895,58.361993
20240220,8,338,2,82.77,165.54,Pants,Womenswear,Tops,Cotton,York,-27.412127,38.374583
20240301,93,222,3,58.83,176.49,Knitwear,Accessories,Trousers,Cotton,Worcester,59.3279655,117.842439
20230616,100,375,1,33.1,33.1,Shorts,Accessories,Leathers,Wool,York,-16.629100,87.453679
20231006,55,282,4,77.32,309.28,Pyjamas,Womenswear,Leathers,Polyester,Worcester,-62.1768085,-165.737191
20230807,86,303,1,24.08,24.08,Casual Shirts,Accessories,Leathers,Polyester,York,-67.986457,21.801268
20240512,93,230,5,22.71,113.55,Polo Shirts,Accessories,Leathers,Polyester,York,-70.363133,-4.519147
20230918,75,257,5,97.99,489.95,Formal Shirts,Womenswear,Tops,Cashmere,Worcester,-9.6410605,-24.779127
20230625,47,373,7,75.15,526.05,Knitwear,Menswear,Shoes,Cashmere,York,-83.983209,-85.527606
20240216,46,249,2,21.15,42.3,Pants,Accessories,Trousers,Wool,Worcester,-75.832115,141.710537
20240221,3,312,10,44.54,445.4,Knitwear,Sports,Trousers,Fabrics,York,-28.3321505,-20.027319
20240517,69,387,5,54.77,273.85,Pyjamas,Sports,Trousers,Cashmere,Wakefield,24.888868,51.630612
20231001,30,295,5,26.2,131.0,Sweats,Sports,Trousers,Wool,York,21.504853,-117.398467
20230722,80,299,10,59.05,590.5,Casual Shirts,Womenswear,Leathers,Polyester,Winchester,-88.217979,-156.867437
20240111,82,322,3,27.61,82.83,Cycling Jerseys,Sports,Leathers,Polyester,Winchester,87.562434,-131.201564
20230726,5,353,10,22.41,224.1,Pyjamas,Menswear,Leathers,Fabrics,Truro,84.8638065,-15.375534
20231212,76,209,2,41.69,83.38,Coats,Womenswear,Tops,Polyester,Truro,13.740268,157.834286
20240122,41,274,10,65.06,650.6,Casual Shirts,Womenswear,Shoes,Cotton,Worcester,30.602454,148.468048
20231028,15,227,9,28.81,259.29,Knitwear,Menswear,Tops,Cashmere,Worcester,-89.0851465,-66.586768
20240303,55,371,4,51.29,205.16,Formal Shirts,Sports,Leathers,Cotton,York,-68.785936,30.423076
20231210,100,389,5,32.58,162.9,Belts,Womenswear,Leathers,Fabrics,York,-6.244440,-98.075873
20230903,65,207,3,47.92,143.76,Suits,Menswear,Shoes,Cashmere,Wakefield,-53.8669965,54.262987
20231119,59,298,2,54.43,108.86,Underwear,Sports,Trousers,Wool,Wakefield,-73.366410,133.449862
20240519,99,344,5,53.27,266.35,Casual Shirts,Womenswear,Trousers,Fabrics,Wakefield,82.2330095,60.433754
20240418,40,300,5,21.89,109.45,Knitwear,Womenswear,Shoes,Wool,Winchester,-39.0959485,85.605208
20230807,36,273,5,70.42,352.1,Belts,Menswear,Shoes,Cashmere,York,42.9773355,-123.832427
20240206,7,250,3,83.89,251.67,Pyjamas,Accessories,Leathers,Polyester,York,54.2906745,-0.090638
20240406,42,203,4,31.54,126.16,Formal Shirts,Accessories,Leathers,Polyester,Truro,83.891302,168.053861
20230913,73,277,9,29.97,269.73,Polo Shirts,Accessories,Leathers,Cashmere,York,-3.397579,135.202447
20231125,93,248,1,27.8,27.8,Knitwear,Sports,Tops,Leather,Worcester,40.8616135,43.690097
20240429,75,229,4,69.06,276.24,Suits,Womenswear,Trousers,Cashmere,Wells,8.719587,88.736595
20230914,53,209,1,65.53,65.53,Pyjamas,Menswear,Leathers,Leather,Truro,85.161410,169.021616
20230829,46,351,3,68.4,205.2,Cycling Jerseys,Sports,Tops,Cotton,Winchester,62.1523465,-86.384126
20240129,76,352,7,98.1,686.7,Formal Shirts,Accessories,Trousers,Leather,Wakefield,-84.7327065,158.355853
20231102,63,348,8,77.96,623.68,Formal Shirts,Womenswear,Leathers,Polyester,York,-26.0673625,9.073658
20231009,67,382,3,18.14,54.42,Knitwear,Accessories,Trousers,Fabrics,Worcester,39.382457,31.684209
20231015,50,326,6,26.03,156.18,Tshirts,Sports,Shoes,Wool,Truro,-88.0755265,-74.568953
20231216,49,209,6,79.76,478.56,Shorts,Womenswear,Leathers,Fabrics,York,89.378427,-121.308137
20230810,69,394,1,78.8,78.8,Shorts,Womenswear,Leathers,Cotton,Worcester,85.8984895,53.178414
20231121,51,268,3,21.5,64.5,Suits,Menswear,Shoes,Cashmere,Truro,-41.263958,-98.003205
20230725,55,268,9,48.17,433.53,Cycling Jerseys,Menswear,Tops,Fabrics,Wells,-31.6927585,-140.928885
20240210,82,356,2,99.7,199.4,Formal Shirts,Sports,Shoes,Leather,Wells,-57.701584,104.626596
20231103,72,400,2,90.46,180.92,Cycling Jerseys,Womenswear,Tops,Wool,Winchester,3.158418,-40.180800
20230819,74,343,2,87.77,175.54,Underwear,Sports,Trousers,Leather,Truro,-18.8693375,153.449364
20240107,94,204,9,89.24,803.16,GolfShoes,Sports,Leathers,Cashmere,York,74.141927,-63.121710
20231006,82,385,1,19.44,19.44,Pants,Accessories,Shoes,Cotton,Winchester,25.524736,33.911976
20240320,94,232,9,80.69,726.21,Coats,Menswear,Leathers,Cotton,Winchester,69.9065275,71.525496
20230701,38,288,8,20.7,165.6,Formal Shirts,Womenswear,Trousers,Wool,Wakefield,21.630063,86.681740
20231002,28,252,2,25.5,51.0,Knitwear,Menswear,Tops,Leather,Winchester,42.1421865,-149.356948
20230716,25,202,8,29.26,234.08,Pants,Menswear,Tops,Polyester,Worcester,-53.429418,127.695902
20240526,12,372,6,85.52,513.12,Pants,Accessories,Leathers,Polyester,Worcester,-39.5642335,-150.235326
20230719,40,282,7,44.35,310.45,Sweats,Sports,Trousers,Cotton,Winchester,-48.804376,109.265518
20231217,48,360,2,48.07,96.14,Formal Shirts,Menswear,Leathers,Leather,Winchester,-70.9410915,158.158525
20231221,77,311,7,34.57,241.99,Formal Shirts,Womenswear,Shoes,Polyester,Winchester,55.8796415,109.003619
20231225,12,201,1,77.97,77.97,Formal Shirts,Sports,Leathers,Cotton,Wells,-0.233303,130.037464
20240215,53,288,5,83.26,416.3,Pants,Menswear,Trousers,Leather,Wells,41.972800,125.482293
20230918,31,367,4,13.93,55.72,Knitwear,Menswear,Trousers,Cotton,York,-62.4128985,4.621828
20230921,66,342,10,45.83,458.3,Polo Shirts,Menswear,Trousers,Cashmere,Worcester,-35.299287,-149.202932
20231018,67,341,1,44.12,44.12,Polo Shirts,Womenswear,Shoes,Cashmere,Winchester,-53.366330,118.958563
20231003,16,359,2,84.16,168.32,Formal Shirts,Menswear,Tops,Fabrics,Winchester,89.339798,-3.410978
20231123,76,355,9,72.92,656.28,Pants,Menswear,Shoes,Polyester,Winchester,-82.625216,-77.613114
20230713,17,400,8,48.94,391.52,Pyjamas,Sports,Trousers,Cashmere,Winchester,-24.7345835,-5.916860
20240516,42,333,7,58.17,407.19,Formal Shirts,Accessories,Tops,Leather,York,86.289103,8.356008
20230822,43,384,3,74.22,222.66,Formal Shirts,Womenswear,Shoes,Fabrics,Winchester,-61.086542,-172.045691
20240426,73,395,5,99.36,496.8,Pants,Menswear,Tops,Polyester,Truro,83.1631815,-24.470260
20231004,39,308,5,92.82,464.1,Casual Shirts,Accessories,Trousers,Wool,Truro,-89.587747,156.204172
20230730,39,400,3,63.9,191.7,Underwear,Womenswear,Tops,Wool,York,78.632925,69.326443
20240513,84,202,8,41.11,328.88,Knitwear,Womenswear,Tops,Leather,Wells,-76.0339425,70.497033
20231207,92,232,3,44.55,133.65,Pants,Womenswear,Tops,Cotton,Worcester,1.3905305,95.661326
20231125,100,346,3,18.66,55.98,Jeans,Accessories,Tops,Fabrics,Truro,-45.451796,114.639090
20231129,90,253,2,37.14,74.28,Underwear,Menswear,Shoes,Leather,Winchester,14.765836,157.380056
20240329,52,335,3,15.14,45.42,Coats,Womenswear,Shoes,Fabrics,Wells,-24.6044895,160.995830
20240120,71,248,10,56.56,565.6,Pants,Womenswear,Shoes,Cashmere,Truro,-18.3432835,75.069283
20231025,29,270,4,89.16,356.64,Dress,Sports,Tops,Cashmere,Truro,-69.066589,142.938014
20240226,54,376,2,48.01,96.02,Casual Shirts,Womenswear,Tops,Cotton,Winchester,-32.128537,-99.242886
20240120,47,222,1,79.35,79.35,Polo Shirts,Accessories,Tops,Fabrics,Wells,-25.410661,-99.762236
20230911,64,240,9,63.79,574.11,Coats,Menswear,Tops,Wool,Worcester,-8.626226,-18.361135
20240427,23,284,3,83.37,250.11,Formal Shirts,Menswear,Leathers,Fabrics,Winchester,78.297310,-8.075849
20231124,4,223,9,15.81,142.29,Cycling Jerseys,Menswear,Leathers,Wool,Winchester,33.513025,-88.463965
20230913,25,361,8,90.42,723.36,Pyjamas,Menswear,Trousers,Leather,Worcester,-5.5004065,-157.105151
20240219,46,396,10,72.92,729.2,Ties,Sports,Leathers,Fabrics,Wells,-58.255981,-125.695630
20231208,17,270,3,62.79,188.37,Shorts,Sports,Trousers,Wool,Wells,-22.0338635,-24.794573
20240224,13,369,1,30.86,30.86,Tshirts,Accessories,Shoes,Polyester,Winchester,49.8166455,-96.318193
20230826,16,369,2,91.31,182.62,Shorts,Womenswear,Shoes,Polyester,Wakefield,0.721286,147.168001
20240529,57,398,1,63.22,63.22,Pants,Womenswear,Trousers,Fabrics,York,67.1124795,78.753282
20240426,53,318,9,17.87,160.83,Pyjamas,Womenswear,Trousers,Wool,Wells,29.367991,-113.449620
20231107,6,331,2,16.64,33.28,Coats,Sports,Leathers,Cashmere,Wells,50.202758,-116.654471
20230615,11,324,2,67.32,134.64,Polo Shirts,Sports,Shoes,Fabrics,York,74.7907515,6.668010
20230818,61,336,9,31.49,283.41,Dress,Menswear,Trousers,Leather,Wells,5.039484,12.695466
20240214,88,347,10,52.52,525.2,Knitwear,Menswear,Tops,Cotton,Truro,83.936402,-168.474151
20230702,75,207,5,80.69,403.45,Formal Shirts,Womenswear,Shoes,Polyester,Worcester,59.4343505,-112.045378
20240511,100,372,5,61.43,307.15,Pants,Womenswear,Shoes,Leather,Wakefield,-58.6995965,-55.722129
20230927,38,334,10,36.95,369.5,Shorts,Accessories,Leathers,Cashmere,Wakefield,-88.750508,-82.828187
20230914,12,227,4,23.92,95.68,Formal Shirts,Sports,Shoes,Cotton,Worcester,-2.387991,138.339073
20230923,94,224,5,39.85,199.25,Formal Shirts,Sports,Tops,Cotton,Wells,-71.2652755,-108.583382
20230701,34,356,4,17.83,71.32,Pants,Menswear,Tops,Fabrics,York,-31.961140,-66.993595
20231116,83,311,5,18.43,92.15,Knitwear,Accessories,Tops,Fabrics,Worcester,-87.921498,-163.046954
